0,20252026,7,13
1,20252026,7,6
0,20252026,12,7
0,20252026,0,7
0,20252026,8,7
1,20252026,7,13
0,20252026,7,10
0,20252026,22,7
1,20252026,30,7
0,20252026,7,21
0,20252026,7,8
0,20252026,6,7
0,20252026,31,7
0,20252026,21,7
0,20252026,30,7
0,20252026,7,30
0,20252026,7,28
0,20252026,8,7
0,20252026,7,24
0,20252026,24,7
0,20252026,7,29
0,20252026,10,7
1,20252026,7,22
1,20252026,7,12
1,20252026,7,12
0,20252026,12,7
0,20252026,12,7
1,20252026,7,13
1,20252026,7,13
1,20252026,13,7
0,20252026,13,7
1,20252026,7,13
0,20252026,7,29
0,20252026,7,29
1,20252026,29,7
1,20252026,29,7
0,20252026,14,26
0,20252026,26,14
0,20252026,26,9
1,20252026,9,26
1,20252026,26,14
1,20252026,9,26
0,20252026,26,9
1,20252026,26,16
1,20252026,26,18
0,20252026,26,22
0,20252026,26,15
1,20252026,4,26
0,20252026,20,26
1,20252026,26,21
1,20252026,26,27
0,20252026,26,1
0,20252026,26,3
1,20252026,1,26
0,20252026,26,12
1,20252026,6,26
1,20252026,26,24
0,20252026,26,4
1,20252026,14,26
0,20252026,4,26
1,20252026,31,26
0,20252026,21,26
0,20252026,11,26
0,20252026,3,26
0,20252026,26,14
1,20252026,26,25
0,20252026,26,23
0,20252026,26,10
1,20252026,26,6
1,20252026,31,26
1,20252026,16,26
1,20252026,8,26
1,20252026,26,21
1,20252026,9,26
1,20252026,26,15
1,20252026,26,30
1,20252026,17,26
1,20252026,26,11
0,20252026,20,26
1,20252026,26,28
1,20252026,27,26
1,20252026,29,26
0,20252026,30,26
0,20252026,26,13
0,20252026,26,9
0,20252026,26,29
1,20252026,22,26
0,20252026,28,26
0,20252026,10,26
1,20252026,25,26
1,20252026,11,26
0,20252026,26,20
1,20252026,15,26
1,20252026,18,26
0,20252026,26,25
1,20252026,14,26
1,20252026,26,0
0,20252026,13,26
0,20252026,26,17
0,20252026,26,3
0,20252026,1,26
1,20252026,26,18
1,20252026,24,26
0,20252026,0,26
1,20252026,23,26
1,20252026,12,26
0,20252026,26,31
1,20252026,17,26
0,20252026,26,11
0,20252026,26,8
0,20252026,17,20
1,20252026,14,20
1,20252026,31,20
0,20252026,20,1
0,20252026,1,20
0,20252026,20,17
1,20252026,20,15
1,20252026,11,20
1,20252026,3,20
1,20252026,20,11
0,20252026,20,30
1,20252026,20,13
1,20252026,20,22
1,20252026,20,17
1,20252026,20,21
1,20252026,20,16
0,20252026,14,20
0,20252026,16,20
0,20252026,20,10
0,20252026,24,20
1,20252026,8,20
1,20252026,20,24
1,20252026,20,15
1,20252026,25,20
0,20252026,11,20
0,20252026,17,20
0,20252026,15,20
0,20252026,20,21
1,20252026,20,23
0,20252026,20,29
0,20252026,20,3
1,20252026,3,20
0,20252026,14,20
1,20252026,18,20
1,20252026,20,28
0,20252026,6,20
1,20252026,22,20
0,20252026,28,20
0,20252026,10,20
1,20252026,20,0
0,20252026,20,25
0,20252026,20,25
1,20252026,21,20
0,20252026,20,18
0,20252026,29,20
1,20252026,27,20
0,20252026,20,17
1,20252026,4,20
1,20252026,1,20
0,20252026,20,12
1,20252026,20,31
1,20252026,31,20
0,20252026,18,20
1,20252026,20,1
0,20252026,20,27
0,20252026,21,20
0,20252026,20,18
1,20252026,20,31
0,20252026,13,20
0,20252026,20,4
0,20252026,0,20
0,20252026,12,20
0,20252026,23,20
0,20252026,20,4
1,20252026,20,6
0,20252026,9,20
1,20252026,20,8
1,20252026,31,20
0,20252026,20,9
0,20252026,17,20
1,20252026,20,1
0,20252026,15,20
1,20252026,9,20
0,20252026,30,20
1,20252026,20,3
1,20252026,20,14
0,20252026,21,20
0,20252026,21,20
1,20252026,20,21
0,20252026,20,21
1,20252026,21,20
1,20252026,20,21
1,20252026,3,20
1,20252026,3,20
0,20252026,20,3
0,20252026,20,3
0,20252026,30,10
0,20252026,10,22
1,20252026,10,30
1,20252026,10,28
1,20252026,22,10
1,20252026,28,10
1,20252026,10,28
0,20252026,18,10
1,20252026,17,10
1,20252026,15,10
1,20252026,9,10
1,20252026,10,14
1,20252026,22,10
1,20252026,28,10
1,20252026,10,27
0,20252026,10,18
1,20252026,10,6
1,20252026,24,10
1,20252026,8,10
1,20252026,10,4
1,20252026,4,10
0,20252026,3,10
1,20252026,31,10
1,20252026,25,10
0,20252026,11,10
0,20252026,10,8
0,20252026,22,10
0,20252026,10,13
1,20252026,10,22
1,20252026,10,30
1,20252026,10,9
1,20252026,14,10
0,20252026,21,10
0,20252026,1,10
1,20252026,13,10
1,20252026,10,29
0,20252026,30,10
0,20252026,10,1
1,20252026,10,16
0,20252026,30,10
0,20252026,10,12
0,20252026,6,10
1,20252026,16,10
0,20252026,10,17
0,20252026,28,10
1,20252026,10,24
0,20252026,10,15
0,20252026,10,21
1,20252026,10,31
1,20252026,10,0
1,20252026,10,23
0,20252026,10,13
1,20252026,0,10
0,20252026,12,10
1,20252026,23,10
0,20252026,10,3
0,20252026,29,10
1,20252026,8,10
1,20252026,24,10
1,20252026,10,16
1,20252026,10,23
0,20252026,10,11
0,20252026,10,25
0,20252026,27,10
0,20252026,29,10
1,20252026,10,0
1,20252026,10,22
1,20252026,10,6
0,20252026,10,29
1,20252026,27,10
0,20252026,23,10
1,20252026,12,10
1,20252026,10,28
1,20252026,10,0
0,20252026,10,0
1,20252026,0,10
1,20252026,0,10
1,20252026,10,0
1,20252026,0,10
1,20252026,22,28
1,20252026,28,22
0,20252026,28,24
0,20252026,8,28
0,20252026,6,28
0,20252026,31,28
1,20252026,21,28
1,20252026,16,28
0,20252026,28,14
0,20252026,28,18
0,20252026,24,28
1,20252026,13,28
0,20252026,16,28
0,20252026,28,6
1,20252026,28,4
0,20252026,28,30
1,20252026,3,28
0,20252026,25,28
1,20252026,11,28
0,20252026,28,8
0,20252026,0,28
1,20252026,23,28
1,20252026,12,28
0,20252026,28,27
1,20252026,28,13
0,20252026,28,9
0,20252026,15,28
0,20252026,18,28
0,20252026,17,28
0,20252026,1,28
0,20252026,28,23
0,20252026,22,28
0,20252026,28,22
0,20252026,28,1
1,20252026,9,28
1,20252026,14,28
1,20252026,4,28
0,20252026,28,17
1,20252026,28,31
0,20252026,28,15
0,20252026,28,21
0,20252026,28,23
1,20252026,28,0
1,20252026,27,28
1,20252026,29,28
0,20252026,28,30
1,20252026,22,28
0,20252026,28,8
0,20252026,28,3
0,20252026,6,28
1,20252026,30,28
1,20252026,28,16
0,20252026,28,22
1,20252026,28,11
0,20252026,28,25
0,20252026,28,24
0,20252026,28,0
0,20252026,28,12
1,20252026,29,28
1,20252026,13,28
0,20252026,28,27
0,20252026,28,29
1,20252026,12,28
0,20252026,23,28
0,20252026,0,28
1,20252026,28,12
1,20252026,14,21
1,20252026,4,21
1,20252026,21,9
1,20252026,21,4
0,20252026,9,21
0,20252026,18,21
1,20252026,21,17
0,20252026,21,18
1,20252026,0,21
0,20252026,12,21
0,20252026,23,21
0,20252026,11,21
0,20252026,21,4
1,20252026,21,24
0,20252026,13,21
1,20252026,30,21
1,20252026,21,31
1,20252026,15,21
0,20252026,21,12
1,20252026,16,21
1,20252026,21,16
0,20252026,21,13
0,20252026,21,22
0,20252026,4,21
0,20252026,25,21
1,20252026,8,21
0,20252026,21,0
0,20252026,21,14
0,20252026,21,23
0,20252026,21,27
1,20252026,14,21
1,20252026,21,14
0,20252026,6,21
1,20252026,21,3
1,20252026,21,9
0,20252026,9,21
0,20252026,4,21
1,20252026,21,15
1,20252026,1,21
0,20252026,21,25
0,20252026,21,4
0,20252026,22,21
1,20252026,21,6
1,20252026,21,18
1,20252026,17,21
1,20252026,21,15
1,20252026,18,21
1,20252026,21,29
1,20252026,1,21
1,20252026,21,1
1,20252026,3,21
1,20252026,29,21
0,20252026,27,21
1,20252026,3,21
1,20252026,21,30
0,20252026,21,3
0,20252026,21,8
0,20252026,17,21
1,20252026,21,9
1,20252026,25,21
1,20252026,21,11
1,20252026,21,11
0,20252026,15,21
0,20252026,21,31
1,20252026,31,21
1,20252026,24,21
0,20252026,1,31
0,20252026,15,31
0,20252026,4,31
0,20252026,31,1
1,20252026,31,4
0,20252026,31,1
0,20252026,17,31
0,20252026,18,31
1,20252026,31,25
1,20252026,31,13
1,20252026,31,22
0,20252026,4,31
1,20252026,8,31
0,20252026,31,17
1,20252026,31,24
1,20252026,25,31
0,20252026,3,31
1,20252026,11,31
0,20252026,31,15
1,20252026,31,12
0,20252026,14,31
0,20252026,31,25
1,20252026,31,4
1,20252026,31,30
0,20252026,17,31
0,20252026,12,31
0,20252026,23,31
1,20252026,0,31
1,20252026,31,4
0,20252026,31,3
1,20252026,30,31
1,20252026,13,31
0,20252026,31,9
1,20252026,9,31
0,20252026,31,18
0,20252026,15,31
1,20252026,11,31
1,20252026,31,18
0,20252026,31,6
1,20252026,31,0
0,20252026,31,8
0,20252026,6,31
1,20252026,16,31
1,20252026,31,14
0,20252026,31,23
0,20252026,31,11
1,20252026,22,31
0,20252026,9,31
1,20252026,31,3
1,20252026,31,17
1,20252026,31,16
1,20252026,31,29
1,20252026,14,31
0,20252026,31,27
1,20252026,1,31
0,20252026,31,1
1,20252026,31,15
1,20252026,24,31
0,20252026,27,31
0,20252026,29,31
1,20252026,15,31
1,20252026,18,31
0,20252026,4,31
0,20252026,9,14
0,20252026,6,14
1,20252026,14,22
1,20252026,14,16
0,20252026,14,18
0,20252026,22,14
1,20252026,15,14
1,20252026,14,27
0,20252026,14,12
0,20252026,14,8
0,20252026,14,1
1,20252026,4,14
0,20252026,27,14
0,20252026,29,14
1,20252026,14,30
0,20252026,14,24
0,20252026,14,25
1,20252026,18,14
1,20252026,14,6
0,20252026,1,14
1,20252026,25,14
0,20252026,11,14
0,20252026,3,14
1,20252026,24,14
0,20252026,8,14
1,20252026,14,11
0,20252026,14,9
1,20252026,14,13
1,20252026,1,14
1,20252026,14,29
1,20252026,13,14
0,20252026,30,14
0,20252026,14,17
1,20252026,23,14
1,20252026,0,14
0,20252026,12,14
0,20252026,14,23
0,20252026,14,0
1,20252026,14,1
1,20252026,9,14
1,20252026,14,17
1,20252026,14,3
1,20252026,14,4
0,20252026,16,14
0,20252026,3,14
0,20252026,25,14
0,20252026,18,14
0,20252026,15,14
0,20252026,14,15
1,20252026,14,11
1,20252026,14,25
0,20252026,14,4
0,20252026,17,14
0,20252026,25,14
1,20252026,25,14
1,20252026,14,25
0,20252026,14,25
0,20252026,25,14
0,20252026,14,25
0,20252026,25,14
0,20252026,3,14
1,20252026,3,14
0,20252026,14,3
0,20252026,14,3
1,20252026,3,14
1,20252026,8,24
1,20252026,4,24
0,20252026,24,6
0,20252026,24,8
0,20252026,6,24
0,20252026,24,13
0,20252026,24,6
1,20252026,24,8
0,20252026,24,12
0,20252026,24,27
1,20252026,9,24
0,20252026,24,9
1,20252026,4,24
0,20252026,24,22
0,20252026,24,29
0,20252026,17,24
1,20252026,18,24
1,20252026,15,24
1,20252026,24,27
0,20252026,24,0
1,20252026,1,24
0,20252026,24,1
1,20252026,16,24
1,20252026,24,6
0,20252026,24,16
1,20252026,24,30
0,20252026,24,18
0,20252026,11,24
1,20252026,25,24
1,20252026,24,16
1,20252026,24,29
1,20252026,6,24
1,20252026,27,24
1,20252026,29,24
1,20252026,24,3
1,20252026,24,25
1,20252026,30,24
1,20252026,8,24
0,20252026,24,12
0,20252026,24,8
1,20252026,24,11
0,20252026,24,4
1,20252026,16,24
1,20252026,8,24
1,20252026,24,22
0,20252026,24,15
0,20252026,13,24
0,20252026,22,24
0,20252026,23,24
0,20252026,0,24
0,20252026,24,17
0,20252026,3,24
1,20252026,30,24
1,20252026,24,23
1,20252026,23,24
1,20252026,12,24
0,20252026,0,24
0,20252026,24,30
0,20252026,6,24
1,20252026,24,13
0,20252026,27,24
1,20252026,16,11
1,20252026,16,11
0,20252026,3,11
1,20252026,11,3
1,20252026,25,11
1,20252026,25,11
1,20252026,11,25
1,20252026,11,6
1,20252026,9,11
1,20252026,15,11
0,20252026,1,11
1,20252026,11,29
0,20252026,11,0
1,20252026,11,8
1,20252026,0,11
0,20252026,12,11
1,20252026,23,11
0,20252026,29,11
0,20252026,11,25
1,20252026,11,15
0,20252026,16,11
0,20252026,11,16
1,20252026,11,4
1,20252026,11,17
0,20252026,27,11
0,20252026,8,11
0,20252026,25,11
1,20252026,11,12
1,20252026,11,3
0,20252026,3,11
0,20252026,11,25
0,20252026,11,18
1,20252026,3,11
0,20252026,11,23
0,20252026,30,11
0,20252026,13,11
0,20252026,6,11
0,20252026,11,27
0,20252026,11,30
1,20252026,11,1
1,20252026,25,11
1,20252026,17,11
1,20252026,15,11
1,20252026,4,11
0,20252026,9,11
1,20252026,11,9
1,20252026,11,4
1,20252026,22,11
1,20252026,11,22
0,20252026,11,13
1,20252026,17,11
1,20252026,18,11
1,20252026,11,1
1,20252026,11,18
1,20252026,11,9
1,20252026,22,0
1,20252026,22,29
0,20252026,30,22
0,20252026,22,18
1,20252026,22,6
0,20252026,22,23
1,20252026,8,22
0,20252026,22,4
1,20252026,22,30
1,20252026,22,23
1,20252026,9,22
0,20252026,6,22
1,20252026,17,22
0,20252026,22,8
0,20252026,22,9
0,20252026,22,13
1,20252026,22,12
1,20252026,27,22
0,20252026,23,22
0,20252026,0,22
0,20252026,12,22
1,20252026,22,16
1,20252026,22,1
0,20252026,22,13
1,20252026,3,22
0,20252026,18,22
1,20252026,15,22
1,20252026,1,22
1,20252026,27,22
1,20252026,22,17
0,20252026,22,0
1,20252026,22,15
0,20252026,29,22
1,20252026,0,22
0,20252026,12,22
1,20252026,8,22
1,20252026,22,3
0,20252026,22,16
0,20252026,22,25
1,20252026,16,22
1,20252026,4,22
0,20252026,25,22
0,20252026,22,27
0,20252026,22,6
1,20252026,30,22
1,20252026,13,22
1,20252026,22,29
0,20252026,22,12
1,20252026,29,22
1,20252026,0,27
1,20252026,29,27
0,20252026,27,12
1,20252026,27,12
1,20252026,27,23
0,20252026,16,27
1,20252026,6,27
1,20252026,27,23
1,20252026,27,1
0,20252026,13,27
0,20252026,30,27
0,20252026,27,25
0,20252026,27,17
1,20252026,0,27
1,20252026,23,27
0,20252026,27,29
1,20252026,27,18
1,20252026,27,29
1,20252026,8,27
1,20252026,23,27
0,20252026,0,27
0,20252026,27,12
1,20252026,1,27
0,20252026,9,27
0,20252026,27,15
1,20252026,27,30
0,20252026,27,16
0,20252026,17,27
1,20252026,15,27
0,20252026,18,27
0,20252026,27,4
1,20252026,27,8
0,20252026,16,27
1,20252026,25,27
1,20252026,3,27
0,20252026,27,8
1,20252026,27,9
1,20252026,27,13
0,20252026,27,6
0,20252026,4,27
1,20252026,6,27
1,20252026,13,27
0,20252026,27,6
0,20252026,8,27
0,20252026,29,27
0,20252026,27,0
1,20252026,27,12
0,20252026,12,27
1,20252026,27,16
0,20252026,27,3
1,20252026,27,30
1,20252026,29,27
0,20252026,29,27
1,20252026,27,29
0,20252026,27,29
1,20252026,29,27
0,20252026,27,29
1,20252026,8,13
0,20252026,13,8
0,20252026,30,8
1,20252026,8,13
0,20252026,8,4
0,20252026,8,12
1,20252026,8,3
0,20252026,16,8
1,20252026,25,8
0,20252026,8,0
0,20252026,16,8
0,20252026,8,17
1,20252026,18,8
0,20252026,15,8
1,20252026,8,23
0,20252026,30,8
1,20252026,13,8
1,20252026,8,12
0,20252026,23,8
0,20252026,0,8
1,20252026,9,8
0,20252026,8,6
1,20252026,6,8
1,20252026,3,8
1,20252026,23,8
0,20252026,12,8
1,20252026,0,8
0,20252026,8,25
1,20252026,8,1
1,20252026,4,8
0,20252026,29,8
1,20252026,8,30
1,20252026,8,16
1,20252026,8,6
1,20252026,8,29
1,20252026,8,9
1,20252026,13,8
0,20252026,8,29
0,20252026,8,15
1,20252026,17,8
1,20252026,1,8
1,20252026,8,30
1,20252026,8,13
1,20252026,8,18
0,20252026,8,13
1,20252026,8,13
0,20252026,13,8
1,20252026,13,8
0,20252026,8,13
1,20252026,13,8
1,20252026,12,0
0,20252026,0,12
0,20252026,12,0
1,20252026,0,23
0,20252026,23,0
1,20252026,12,0
0,20252026,23,0
0,20252026,0,3
1,20252026,6,0
0,20252026,16,0
0,20252026,1,0
1,20252026,25,0
1,20252026,0,9
1,20252026,0,15
0,20252026,29,0
1,20252026,0,30
1,20252026,9,0
1,20252026,13,0
1,20252026,0,1
1,20252026,0,29
1,20252026,0,12
1,20252026,6,0
1,20252026,0,6
1,20252026,17,0
1,20252026,15,0
0,20252026,18,0
1,20252026,4,0
1,20252026,0,4
1,20252026,12,0
0,20252026,0,23
0,20252026,0,25
0,20252026,0,13
1,20252026,3,0
0,20252026,12,0
1,20252026,0,12
1,20252026,0,18
1,20252026,0,29
1,20252026,0,30
1,20252026,0,17
0,20252026,30,0
1,20252026,23,0
0,20252026,0,16
1,20252026,0,23
1,20252026,13,0
0,20252026,16,0
1,20252026,29,0
0,20252026,29,0
0,20252026,0,29
1,20252026,0,29
1,20252026,29,0
0,20252026,0,29
0,20252026,16,25
1,20252026,25,16
1,20252026,3,16
1,20252026,16,3
1,20252026,16,4
1,20252026,30,16
1,20252026,16,12
0,20252026,16,25
1,20252026,13,16
1,20252026,18,16
0,20252026,9,16
0,20252026,6,16
0,20252026,16,30
1,20252026,3,16
0,20252026,16,3
1,20252026,16,18
0,20252026,13,16
0,20252026,29,16
1,20252026,16,17
0,20252026,16,6
1,20252026,29,16
1,20252026,1,16
1,20252026,15,16
0,20252026,17,16
0,20252026,16,13
1,20252026,16,6
0,20252026,16,9
1,20252026,4,16
1,20252026,16,1
0,20252026,30,16
1,20252026,16,29
0,20252026,6,16
1,20252026,16,23
0,20252026,16,15
1,20252026,25,16
0,20252026,12,16
0,20252026,23,16
1,20252026,12,16
1,20252026,16,13
0,20252026,16,23
0,20252026,13,4
0,20252026,4,15
1,20252026,4,25
1,20252026,17,4
0,20252026,4,18
1,20252026,30,4
1,20252026,9,4
0,20252026,15,4
1,20252026,4,9
1,20252026,3,4
0,20252026,4,29
0,20252026,4,13
0,20252026,12,4
1,20252026,4,17
0,20252026,4,15
1,20252026,23,4
1,20252026,29,4
1,20252026,4,25
0,20252026,6,4
0,20252026,15,4
1,20252026,4,6
1,20252026,1,4
0,20252026,4,17
0,20252026,18,4
0,20252026,4,12
0,20252026,25,4
1,20252026,4,3
1,20252026,4,18
1,20252026,17,4
0,20252026,4,23
0,20252026,4,1
0,20252026,4,3
1,20252026,3,4
0,20252026,4,30
0,20252026,9,4
0,20252026,4,1
1,20252026,23,29
0,20252026,23,29
0,20252026,29,23
0,20252026,23,29
0,20252026,23,3
1,20252026,17,23
0,20252026,18,23
1,20252026,15,23
0,20252026,13,23
0,20252026,23,12
1,20252026,23,15
0,20252026,23,9
1,20252026,23,30
0,20252026,13,23
1,20252026,23,12
1,20252026,23,1
1,20252026,29,23
0,20252026,3,23
1,20252026,29,23
1,20252026,23,13
0,20252026,23,25
0,20252026,12,23
0,20252026,23,29
1,20252026,9,23
1,20252026,25,23
1,20252026,23,18
1,20252026,6,23
1,20252026,23,30
0,20252026,23,17
0,20252026,1,23
1,20252026,23,6
1,20252026,6,23
0,20252026,30,23
0,20252026,29,12
0,20252026,29,12
1,20252026,29,1
1,20252026,29,3
1,20252026,25,29
0,20252026,3,29
1,20252026,29,9
0,20252026,29,25
0,20252026,29,17
1,20252026,13,29
1,20252026,29,18
1,20252026,29,6
0,20252026,15,29
0,20252026,18,29
1,20252026,17,29
0,20252026,29,15
0,20252026,29,13
1,20252026,6,29
0,20252026,30,29
0,20252026,12,29
1,20252026,1,29
1,20252026,29,12
0,20252026,12,29
0,20252026,9,29
0,20252026,29,13
1,20252026,29,6
1,20252026,30,29
1,20252026,29,30
0,20252026,3,29
1,20252026,3,29
1,20252026,29,3
0,20252026,29,3
1,20252026,3,29
0,20252026,29,3
0,20252026,15,18
1,20252026,15,17
0,20252026,17,15
0,20252026,18,15
1,20252026,3,15
0,20252026,25,15
1,20252026,15,13
0,20252026,12,15
0,20252026,15,17
0,20252026,6,15
1,20252026,25,15
1,20252026,15,9
1,20252026,1,15
0,20252026,15,25
1,20252026,17,15
0,20252026,15,3
1,20252026,17,15
1,20252026,30,15
0,20252026,13,15
0,20252026,15,3
0,20252026,15,30
0,20252026,15,17
1,20252026,15,18
0,20252026,15,9
1,20252026,15,12
1,20252026,15,1
0,20252026,18,15
1,20252026,3,15
1,20252026,15,6
1,20252026,18,15
0,20252026,9,15
1,20252026,1,15
0,20252026,3,25
1,20252026,25,3
0,20252026,12,3
1,20252026,3,17
1,20252026,1,3
0,20252026,18,3
1,20252026,3,13
0,20252026,1,3
1,20252026,13,3
0,20252026,30,3
0,20252026,3,18
1,20252026,3,30
1,20252026,25,3
1,20252026,3,9
1,20252026,3,18
1,20252026,9,3
0,20252026,3,6
1,20252026,3,12
0,20252026,18,3
1,20252026,3,25
1,20252026,3,9
0,20252026,25,3
1,20252026,3,17
1,20252026,3,1
0,20252026,6,3
0,20252026,17,3
1,20252026,9,6
0,20252026,13,6
0,20252026,6,9
0,20252026,6,13
1,20252026,1,6
0,20252026,25,6
0,20252026,6,12
